Flinn_product_category,Flinn_product_sub_category,Flinn_product_id,Flinn_product_name,Flinn_product_quantity,Flinn_product_price,Flinn_product_url,Flinn_image_url,Nasco_product_category,Nasco_product_sub_category,Nasco_product_id,Nasco_product_name,Nasco_product_quantity,Nasco_product_price,Nasco_product_url,Nasco_image_url,Match_Score
Apparatus,Consumable Supplies,AP7934,"Litmus Neutral Test Papers, Strips in Vials",1,$1.54,https://www.flinnsci.com/litmus-neutral-test-papers-strips-in-vials/ap7934/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap7934.jpg?format=webp&height=880&upscale=false,,,,No good match found (Low match score),,,,,0
Apparatus,Consumable Supplies,AP7923,"Litmus Blue Test Papers, Strips",1,$1.74,https://www.flinnsci.com/litmus-blue-test-papers-strips-in-vials/ap7923/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap7923.jpg?format=webp&height=880&upscale=false,Elementary Education,Elementary Lab Supplies,SB50608,"Litmus Strips, Red and Blue",1,$ 3.75,https://www.nascoeducation.com/litmus-strips-red-and-blue-sb50608.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/s/b/sb50608-main_ehbngtfmqtzxqr6s.jpg,0.42857142857142855
Apparatus,Consumable Supplies,AP7912,"Congo Red Test Papers, Strips in Vials",1,$2.16,https://www.flinnsci.com/congo-red-test-papers-strips-in-vials/ap7912/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap7912.jpg?format=webp&height=880&upscale=false,,,,No good match found (Low match score),,,,,0
Apparatus,Consumable Supplies,AP7901,"Cobalt Chloride Test Papers, Strips in Vials",1,$2.64,https://www.flinnsci.com/cobalt-chloride-test-papers-strips-in-vials/ap7901/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap7901.jpg?format=webp&height=880&upscale=false,,,,No good match found (Low match score),,,,,0
Apparatus,Consumable Supplies,AP7893,"Lead Acetate Test Papers, Strips in Vials",1,$2.22,https://www.flinnsci.com/lead-acetate-test-papers-strips-in-vials/ap7893/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap7893.jpg?format=webp&height=880&upscale=false,,,,No good match found (Low match score),,,,,0
Apparatus,Consumable Supplies,AP7892,"Thiourea Taste Test Papers, Strips in Vials",1,$3.69,https://www.flinnsci.com/thiourea-taste-test-papers-strips-in-vials/ap7892/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap7892.jpg?format=webp&height=880&upscale=false,,,,No good match found (Low match score),,,,,0
Apparatus,Consumable Supplies,AP7891,"Sodium Benzoate Taste Test Papers, Strips in Vials",1,$3.69,https://www.flinnsci.com/sodium-benzoate-taste-test-papers-strips-in-vials/ap7891/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap7891.jpg?format=webp&height=880&upscale=false,,,,No good match found (Low match score),,,,,0
Apparatus,Consumable Supplies,AP7890,"Potassium Iodide Starch Test Papers, Strips in Vials",1,$2.52,https://www.flinnsci.com/potassium-iodide-starch-test-papers-strips-in-vials/ap7890/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap7890.jpg?format=webp&height=880&upscale=false,,,,No good match found (Low match score),,,,,0
Apparatus,Consumable Supplies,AP7054,Acid Rain Survey Kit,1,$31.26,https://www.flinnsci.com/acid-rain-survey-kit/ap7054/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap7054_e2.jpg?format=webp&height=880&upscale=false,,,,No good match found (Low match score),,,,,0
Apparatus,Consumable Supplies,AP9290,Duct Tape,1,$11.99,https://www.flinnsci.com/duct-tape/ap9290/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap9290.jpg?format=webp&height=880&upscale=false,,,,No good match found (Low match score),,,,,0
Apparatus,Consumable Supplies,AP6842,Velcro® Dot Tape,1,$11.60,https://www.flinnsci.com/velcro-dot-tape/ap6842/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap6842.jpg?format=webp&height=880&upscale=false,,,,No good match found (Low match score),,,,,0
Apparatus,Consumable Supplies,AP6011,"Electrical Tape, Black, ¾"", 60 Feet",1,$3.22,https://www.flinnsci.com/electrical-tape-black-34-60-feet/ap6011/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap6011.jpg?format=webp&height=880&upscale=false,,,,No good match found (Low match score),,,,,0
Apparatus,Consumable Supplies,AP4586,Flexible Magnetic Tape,1,$4.75,https://www.flinnsci.com/flexible-magnetic-tape/ap4586/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap4586.jpg?format=webp&height=880&upscale=false,,,,No good match found (Low match score),,,,,0
Apparatus,Consumable Supplies,AP1734,"Masking Tape, ¾"", 60 Yards",1,$4.66,https://www.flinnsci.com/masking-tape-34-60-yards/ap1734/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap1734.jpg?format=webp&height=880&upscale=false,,,,No good match found (Low match score),,,,,0
Apparatus,Consumable Supplies,AP6938,"Fishing Line, Monofilament, 1425 ft",1,$8.93,https://www.flinnsci.com/fishing-line-monofilament-1425-ft/ap6938/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap6938.jpg?format=webp&height=880&upscale=false,,,,No good match found (Low match score),,,,,0
Apparatus,Consumable Supplies,AP6025,"Straws, Plastic, Wrapped, Pkg. of 500",500,$12.52,https://www.flinnsci.com/straws-plastic-wrapped-pkg.-of-500/ap6025/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap6025.jpg?format=webp&height=880&upscale=false,Art Supplies & Crafts,Crafting Supplies,9723620,Plastic Straws - Pkg. of 50,1,$ 7.5,https://www.nascoeducation.com/plastic-straws-pkg-of-50-9723620.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9723620-main_2mbj0ghyqleqzkyv.jpg,0.8
Apparatus,Consumable Supplies,AP6014,"Twine, Jute",1,$4.79,https://www.flinnsci.com/twine-jute/ap6014/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap6014.jpg?format=webp&height=880&upscale=false,,,,No good match found (Low match score),,,,,0
Apparatus,Consumable Supplies,AP4823,"String, Thin",1,$2.06,https://www.flinnsci.com/string-thin/ap4823/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap4823.jpg?format=webp&height=880&upscale=false,,,,No good match found (Low match score),,,,,0
Apparatus,Consumable Supplies,AB1085,String,1,$4.38,https://www.flinnsci.com/string/ab1085/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ab1085.jpg?format=webp&height=880&upscale=false,,,,No good match found (Low match score),,,,,0
Apparatus,Consumable Supplies,AP5458,Cellulose Sponge with Scrubber Pad,1,$3.64,https://www.flinnsci.com/cellulose-sponge-with-scrubber-pad/ap5458/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap5458.jpg?format=webp&height=880&upscale=false,Art Supplies & Crafts,Art Supplies,9742340,Cellulose Sponge,1,$ 3.5,https://www.nascoeducation.com/cellulose-sponge-9742340.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9742340-main_g8mectgab0i1wmdb.jpg,0.8237850069999695
Apparatus,Consumable Supplies,AP7016,Replacement Lamp for Flinn Spectrophotometer AP7026,1,$52.17,https://www.flinnsci.com/replacement-lamp-for-flinn-spectrophotometer-ap7026/ap7016/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap7016.jpg?format=webp&height=880&upscale=false,,,,No good match found (Low match score),,,,,0
Apparatus,Consumable Supplies,GP7026,"Dropping Pipet, Glass, 20 mL",1,$3.54,https://www.flinnsci.com/dropping-pipet-glass-20-ml/gp7026/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/gp7026.jpg?format=webp&height=880&upscale=false,Health Sciences,Nursing & Medical Simulation,PN01078,Demo Dose® Optc Drops - 10 ml,1,$ 6.11,https://www.nascoeducation.com/demo-dose-optc-drops-10-ml-pn01078.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/p/n/pn01078-main_ihnyo0gz9u7seucw.jpg,0.6841420531272888
Apparatus,Consumable Supplies,AP8828,"Dropping Pipet, Plastic, 23 mL",1,$0.62,https://www.flinnsci.com/dropping-pipet-plastic-23-ml/ap8828/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap8828.jpg?format=webp&height=880&upscale=false,,,,No good match found (Low match score),,,,,0
Apparatus,Consumable Supplies,AP5102,"Pipet, Medicine Dropper",1,$0.40,https://www.flinnsci.com/pipet-medicine-dropper/ap5102/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap5102.jpg?format=webp&height=880&upscale=false,,,,No good match found (Low match score),,,,,0
Apparatus,Consumable Supplies,AP1519,Beral Pipet Holder,1,$1.11,https://www.flinnsci.com/beral-pipet-holder/ap1519/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap1519.jpg?format=webp&height=880&upscale=false,,,,No good match found (Low match score),,,,,0
Apparatus,Consumable Supplies,AP4794,"Phosphorescent Vinyl Sheet, 12"" × 12""",1,$24.94,https://www.flinnsci.com/phosphorescent-vinyl-sheet-12-x-12/ap4794/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap4794.jpg?format=webp&height=880&upscale=false,,,,No good match found (Low match score),,,,,0
Apparatus,Consumable Supplies,AP5981,"Wax Pencil Set, Heat Resistant",1,$5.86,https://www.flinnsci.com/wax-pencil-set-heat-resistant/ap5981/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap8291etc.jpg?format=webp&height=880&upscale=false,,,,No good match found (Low match score),,,,,0
Apparatus,Consumable Supplies,AP6400,"Prismacolor® Art Pencils, 24-Color Set",1,$42.70,https://www.flinnsci.com/prismacolor-art-pencils-24-color-set/ap6400/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap6400.jpg?format=webp&height=880&upscale=false,Art Supplies & Crafts,Art Supplies,9706784,Derwent Watercolor Pencils - 24-Color Set,1,$ 60.9,https://www.nascoeducation.com/derwent-watercolor-pencils-24-color-set-9706784.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9706784-main_frkyihuss2fi8flx.jpg,0.42857142857142855
Apparatus,Consumable Supplies,AP10200,"Graph Paper, Pack of 10 Pads",1,$33.57,https://www.flinnsci.com/graph-paper-pack-of-10-pads/ap10200/,,,,,No good match found (Low match score),,,,,0
Apparatus,Consumable Supplies,AP6421,"Lamp Bulb, LED, 20 Watt",1,$15.99,https://www.flinnsci.com/lamp-bulb-clear-150-w/ap6421/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap6421.jpg?format=webp&height=880&upscale=false,Furniture & Spaces,Lights,SB39400,20-Watt Wide Spectrum Lamp,1,$ 17.95,https://www.nascoeducation.com/20-watt-wide-spectrum-lamp-sb39400.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/s/b/sb39400-main_8amryat9bdbigtaq.jpg,0.8103758096694946
Apparatus,Consumable Supplies,SE4030,Compatible Chemical Family Shelf Labels,1,$9.06,https://www.flinnsci.com/labels-compatible-chemical-families-42set/se4030/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/se4030.jpg?format=webp&height=880&upscale=false,,,,No good match found (Low match score),,,,,0
Apparatus,Consumable Supplies,SE1080,GHS Pictogram Stickers,1,$19.33,https://www.flinnsci.com/ghs-pictogram-stickers/se1080/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/se1080etc.jpg?format=webp&height=880&upscale=false,,,,No good match found (Low match score),,,,,0
Apparatus,Consumable Supplies,AP8677,"Solution Labels, Blank, Pkg. of 25",25,$6.83,https://www.flinnsci.com/solution-label-blank-pkg.-of-25/ap8677/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap8677.jpg?format=webp&height=880&upscale=false,,,,No good match found (Low match score),,,,,0
Apparatus,Consumable Supplies,AP7920,"Chemical-Resistant Labels, 2"" x 4"", Pkg. of 100",100,$20.98,https://www.flinnsci.com/chemical-resistant-labels-2-x-4-pkg.-of-100/ap7920/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap7920.jpg?format=webp&height=880&upscale=false,,,,No good match found (Low match score),,,,,0
Apparatus,Consumable Supplies,AP5371,"Laboratory Labels, Polypaper®",1,$116.55,https://www.flinnsci.com/laboratory-labels-polypaper/ap5371/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap5371.jpg?format=webp&height=880&upscale=false,,,,No good match found (Low match score),,,,,0
Apparatus,Consumable Supplies,AP4245,"Date Acquired Labels, 100/roll",1,$14.68,https://www.flinnsci.com/date-acquired-labels-100roll/ap4245/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap4245.jpg?format=webp&height=880&upscale=false,,,,No good match found (Low match score),,,,,0
Apparatus,Consumable Supplies,AP1735,"Labels, Adhesive, 15/16"", Square",1,$45.78,https://www.flinnsci.com/labels-adhesive-1516-square/ap1735/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap1735.jpg?format=webp&height=880&upscale=false,Art Supplies & Crafts,Art Supplies,9740907,Scotch® Value Masking Tape #101+ - 15/16 in. Wide,1,$ 3.25,https://www.nascoeducation.com/scotch-value-masking-tape-101plus-15-16-in-wide-9740907.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9740907-main_pxd6ulm2c1oprtoi.jpg,0.8084180355072021
Apparatus,Consumable Supplies,AP1559,"Krylon® Label Spray, Protective",1,$14.58,https://www.flinnsci.com/krylon-label-spray-clear/ap1559/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap1559.jpg?format=webp&height=880&upscale=false,,,,No good match found (Low match score),,,,,0
Apparatus,Consumable Supplies,AP8864,Labeling Tape Dispenser,1,$112.59,https://www.flinnsci.com/labeling-tape-dispenser/ap8864/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap8864.jpg?format=webp&height=880&upscale=false,Clearance,75% Off,SB50337,Single Roll Label Tape Dispenser,1,$ 28.75,https://www.nascoeducation.com/single-roll-label-tape-dispenser-sb50337.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/s/b/sb50337-main_gmyjbpceabk1ini2.jpg,0.9040405750274658
Apparatus,Consumable Supplies,AP5420,"Time Tape®, Rainbow Pack",1,$139.00,https://www.flinnsci.com/time-tape-rainbow-pack/ap5420/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap5420.jpg?format=webp&height=880&upscale=false,,,,No good match found (Low match score),,,,,0
Apparatus,Consumable Supplies,AP5368,"Laboratory Labels, 1"" x 2"", 1000/roll",1,$27.68,https://www.flinnsci.com/laboratory-labels-1-x-2-1000roll/ap5368/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap5368.jpg?format=webp&height=880&upscale=false,,,,No good match found (Low match score),,,,,0
Apparatus,Consumable Supplies,AP7628,"Filter Paper, Quantitative, Extra-Fine",1,$46.62,https://www.flinnsci.com/filter-paper-quantitative-extra-fine/ap7628/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap7628.jpg?format=webp&height=880&upscale=false,,,,No good match found (Low match score),,,,,0
Apparatus,Consumable Supplies,N0089,"Nickel Electrodes, Pkg. of 6",6,$21.63,https://www.flinnsci.com/nickel-electrodes-pkg.-of-6/n0089/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/n0089_e.jpg?format=webp&height=880&upscale=false,Art Supplies & Crafts,Crafting Supplies,9707326,Nickel Key Chains - Pkg. of 12,1,$ 7.7,https://www.nascoeducation.com/nickel-key-chains-pkg-of-12-9707326.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9707326-main_4b9ir4whewinjzyc.jpg,0.7757360339164734
Apparatus,Consumable Supplies,C0410,"Carbon Electrode Rods, Pkg. of 6",6,$13.33,https://www.flinnsci.com/carbon-electrode-rods-pkg.-of-6/c0410/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/c0410.jpg?format=webp&height=880&upscale=false,,,,No good match found (Low match score),,,,,0
Apparatus,Consumable Supplies,B0231,"Brass, Strips, Pkg. of 6",6,$18.49,https://www.flinnsci.com/brass-strips-pkg.-of-6/b0231/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/b0231_e.jpg?format=webp&height=880&upscale=false,Art Supplies & Crafts,Crafting Supplies,9742470,Natural Cotton Canvas Mini Tote Bags - Pkg. of 6,1,$ 6.35,https://www.nascoeducation.com/natural-cotton-canvas-mini-tote-bags-pkg-of-6-9742470.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9742470-main_zntxvgddptkfkdp0.jpg,0.713223934173584
Apparatus,Consumable Supplies,AP1817,"Pencil Leads, 15/tube",1,$3.14,https://www.flinnsci.com/pencil-leads-15tube/ap1817/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap1817.jpg?format=webp&height=880&upscale=false,,,,No good match found (Low match score),,,,,0
Apparatus,Consumable Supplies,A0178,"Aluminum, Strips, 0.010"" thick, Pkg. of 10",10,$7.34,https://www.flinnsci.com/aluminum-strips-0.010-thick-pkg.-of-10_41ab5748/a0178/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/a0178_e.jpg?format=webp&height=880&upscale=false,Art Supplies & Crafts,Art Supplies,9742553,Command® Poster Strips - Pkg. of 12,1,$ 2.6,https://www.nascoeducation.com/command-poster-strips-pkg-of-12-9742553.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9742553-main_1l4zxmoieikq5lcx.jpg,0.42857142857142855
Apparatus,Consumable Supplies,AP6285,"Dry Erase Markers, Black, Pkg. of 12",12,$23.26,https://www.flinnsci.com/dry-erase-markers-black-pkg.-of-12/ap6285/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap6285.jpg?format=webp&height=880&upscale=false,,,,No good match found (Low match score),,,,,0
Apparatus,Consumable Supplies,AP6284,"Liquid Board Cleaner, 8 oz.",1,$6.90,https://www.flinnsci.com/liquid-board-cleaner-8-oz/ap6284/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap6284.jpg?format=webp&height=880&upscale=false,Early Childhood Education,Science,KI01054(V),"Detergent, Liquid, 8 oz.",1,$ 4.25,https://www.nascoeducation.com/detergent-liquid-8-oz-ki01054v.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/k/i/ki01054v-main_sfobavmrpzqrp0vt.jpg,0.783201277256012
Apparatus,Consumable Supplies,AB1161,Water Hardness Testing Paper,1,$14.06,https://www.flinnsci.com/water-hardness-testing-paper/ab1161/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ab1161.jpg?format=webp&height=880&upscale=false,,,,No good match found (Low match score),,,,,0
Apparatus,Consumable Supplies,AP1660,Hydrion Low Ion pH Test Kit,1,$15.57,https://www.flinnsci.com/hydrion-low-ion-ph-test-kit/ap1660/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap1660.jpg?format=webp&height=880&upscale=false,,,,No good match found (Low match score),,,,,0
Apparatus,Consumable Supplies,AP9158,"Paper Cups, Pkg. of 100, 5-oz.",100,$11.26,https://www.flinnsci.com/paper-cups-pkg.-of-100-5-oz/ap9158/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap9158.jpg?format=webp&height=880&upscale=false,Art Supplies & Crafts,Art Supplies,9719466,2 oz. Palette Cups - Pkg. of 12,1,$ 12.25,https://www.nascoeducation.com/2-oz-palette-cups-pkg-of-12-9719466.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9719466-main_lizzkprqk2rcszph.jpg,0.6666666666666666
Apparatus,Consumable Supplies,AP5442,"Polypropylene Cups, Pkg. of 100",100,$4.05,https://www.flinnsci.com/polypropylene-cups-pkg.-of-100/ap5442/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap5442.jpg?format=webp&height=880&upscale=false,Art Supplies & Crafts,Art Supplies,SB08678,Cotton Swabs - Pkg. of 100,1,$ 1.95,https://www.nascoeducation.com/cotton-swabs-pkg-of-100-sb08678.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/s/b/sb08678-main_tkowscpe5fxdctix.jpg,0.7974393367767334
Apparatus,Consumable Supplies,C0405,"Cleaner, Simple Green®, 32 oz",1,$12.91,https://www.flinnsci.com/cleaner-simple-green-32-oz/c0405/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/c0405_e.jpg?format=webp&height=880&upscale=false,,,,No good match found (Low match score),,,,,0
Apparatus,Consumable Supplies,AP7330,Erada-Stain® Cream,1,$31.71,https://www.flinnsci.com/erada-stain-cream/ap7330/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap7330.jpg?format=webp&height=880&upscale=false,,,,No good match found (Low match score),,,,,0
Apparatus,Consumable Supplies,C0241,"Cleaner, Liquid Detergent, Household Type",1,$11.26,https://www.flinnsci.com/cleaner-liquid-detergent-household-type/c0241/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/c0241_e.jpg?format=webp&height=880&upscale=false,,,,No good match found (Low match score),,,,,0
Apparatus,Consumable Supplies,C0054,"Cleaner, RBS® 35, 1 L",1,$133.37,https://www.flinnsci.com/cleaner-rbs-35-1-l/c0054/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/c0054_e2.jpg?format=webp&height=880&upscale=false,,,,No good match found (Low match score),,,,,0
Apparatus,Consumable Supplies,L0035,"Lysol® Disinfectant, 12-oz Bottle",1,$10.59,https://www.flinnsci.com/lysol-disinfectant-12-oz-bottle/l0035/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/l0035_e.jpg?format=webp&height=880&upscale=false,Family & Consumer Sciences,Cleaning Supplies & Kitchen Accessories,WA34866,Lysol® All-Purpose Disinfecting Cleaner - 32-oz. Bottle,1,$ 7.1,https://www.nascoeducation.com/lysol-all-purpose-disinfecting-cleaner-32-oz-bottle-wa34866.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa34866-main_44pavxyi3uqnfqxb.jpg,0.8747296333312988
Apparatus,Consumable Supplies,FB0600,"Clay, Modeling, Assorted Colors, 5 lbs.",1,$26.06,https://www.flinnsci.com/clay-modeling-assorted-colors-5-lbs/fb0600/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/fb0600.jpg?format=webp&height=880&upscale=false,Art Supplies & Crafts,Art Supplies,NE20111,World Colors Modeling Clay,1,$ 6.5,https://www.nascoeducation.com/world-colors-modeling-clay-ne20111.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/n/e/ne20111-main_k5zcnvkymh4xzvgd.jpg,0.5
Apparatus,Consumable Supplies,AP8917,Sep-Pak® C18 Cartridge for Column Chromatography,1,$11.73,https://www.flinnsci.com/sep-pak-c18-cartridge-for-column-chromatography/ap8917/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap8917.jpg?format=webp&height=880&upscale=false,,,,No good match found (Low match score),,,,,0
Apparatus,Consumable Supplies,AP7613,"Chromatography Columns, Economy Choice",1,$34.24,https://www.flinnsci.com/chromatography-columns-economy-choice/ap7613/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap7613.jpg?format=webp&height=880&upscale=false,,,,No good match found (Low match score),,,,,0
Apparatus,Consumable Supplies,FB0570,"Cheesecloth, 4 Square Yards",1,$7.73,https://www.flinnsci.com/cheesecloth-4-square-yards/fb0570/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/fb0570.jpg?format=webp&height=880&upscale=false,,,,No good match found (Low match score),,,,,0
Apparatus,Consumable Supplies,AP6873,"Black Markers, Assorted Set of 8",1,$20.80,https://www.flinnsci.com/black-markers-assorted-set-of-8/ap6873/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap6873.jpg?format=webp&height=880&upscale=false,Early Childhood Education,Blocks & Construction,EL14207,Tegu Blocks - 130-Piece Classroom Set,1,$ 325,https://www.nascoeducation.com/tegu-blocks-130-piece-classroom-set-el14207.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/e/l/el14207-main_xr0kphupopbgvizg.jpg,0.6837877035140991
Apparatus,Consumable Supplies,AP6393,"Chalk, Fluorescent-Colored Pastels",1,$32.25,https://www.flinnsci.com/chalk-fluorescent-colored-pastels/ap6393/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap6393.jpg?format=webp&height=880&upscale=false,,,,No good match found (Low match score),,,,,0
Apparatus,Consumable Supplies,AP6525,Butane Fuel,1,$10.75,https://www.flinnsci.com/butane-fuel/ap6525/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap6525.jpg?format=webp&height=880&upscale=false,Science,Lab Equipment & Supplies,SB38457,Butane Fuel,1,$ 8.5,https://www.nascoeducation.com/butane-fuel-sb38457.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/s/b/sb38457-main_xuja1ywnsenfeoxc.jpg,1.0
Apparatus,Consumable Supplies,AP1033,Replacement Butane Cartridge,1,$17.50,https://www.flinnsci.com/replacement-butane-cartridge/ap1033/,https://www.flinnsci.com/globalassets/ap1033_a.jpg?format=webp&height=880&upscale=false,Art Supplies & Crafts,Art Supplies,9731016,Replacement Cutter Cartridge,1,$ 12.95,https://www.nascoeducation.com/replacement-cutter-cartridge-9731016.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/9/7/9731016-main_ytdig5u3fziodahh.jpg,0.5
