Carolina_product_category,Carolina_product_sub_category,Carolina_product_id,Carolina_product_name,Carolina_product_quantity,Carolina_product_price,Carolina_product_url,Carolina_image_url,Carolina_product_desc
Biotechnology,Materials & Reagents-Bacterial Strains-Biotech Chemicals-Biotech Culture Media-DNA Markers-Electrophoresis Reagents-Enzymes-Plasmid & Lambda DNA-Protein Analysis Reagents,218820,"Solid Sodium Dodecyl Sulfate (SDS), 50 g",1,Call For Pricing,https://www.carolina.com/biotechnology-protein-analysis-reagents/solid-sodium-dodecyl-sulfate-sds-50-g/218820.pr,https://www.carolina.com/images/product/large/218820_bit.jpg,"50 g. This item is sold and shipped to schools and businesses only. Not available to individuals or residential addresses. For substitution suggestions, please call us at 800.334.5551 (8am to 8pm, ET, Monday-Friday)."
Biotechnology,Materials & Reagents-Bacterial Strains-Biotech Chemicals-Biotech Culture Media-DNA Markers-Electrophoresis Reagents-Enzymes-Plasmid & Lambda DNA-Protein Analysis Reagents,211515,Fish Protein Sample Set,1,Call For Pricing,https://www.carolina.com/gene-expression-advanced-topics/fish-protein-sample-set/211515.pr,https://www.carolina.com/images/product/large/211255_bit.jpg,Examine the relatedness of different types of fish by comparing their protein profiles. Set contains extracts of 7 different species of fish. Extracts are ready to load onto acrylamide or agarose gels. Use 10 µL per gel lane in our precast acrylamide gels. Each sample is 150 µL. Store in freezer. Note: Shipped 2nd day on gel cold packs.
Biotechnology,Materials & Reagents-Bacterial Strains-Biotech Chemicals-Biotech Culture Media-DNA Markers-Electrophoresis Reagents-Enzymes-Plasmid & Lambda DNA-Protein Analysis Reagents,211285,Protein Assay 8-Station Kit,1,Call For Pricing,https://www.carolina.com/biotechnology-protein-analysis-reagents/protein-assay-8-station-kit/211285.pr,https://www.carolina.com/images/product/large/211245_bit.jpg,"Intermediate - Easy to perform; requires some background knowledge.Students use a standard curve to analyze data in this experiment. They gather data by performing a BCA assay to determine the amount of protein in a standard versus 3 different food samples (included). Optionally, they can supply and test a fourth liquid food sample of their choosing. A spectrophotometer is used to obtain numerical values and absorbances of dilutions of the standard and the samples. Students graph absorbance versus protein concentration for the standard and use the resulting curve to interpolate the concentration of protein in the samples. Kit includes enough materials for 8 stations of students."
Biotechnology,Materials & Reagents-Bacterial Strains-Biotech Chemicals-Biotech Culture Media-DNA Markers-Electrophoresis Reagents-Enzymes-Plasmid & Lambda DNA-Protein Analysis Reagents-Primers,211511,DNA Barcoding Primers,1,,https://www.carolina.com/biotechnology-primers/plant-rbcl-primer-set/211511.pr,https://www.carolina.com/images/product/large/211511.jpg,
Biotechnology,Materials & Reagents-Bacterial Strains-Biotech Chemicals-Biotech Culture Media-DNA Markers-Electrophoresis Reagents-Enzymes-Plasmid & Lambda DNA-Protein Analysis Reagents-Primers,211502,Alu PV92 Primers Set,1,Call For Pricing,https://www.carolina.com/polymerase-chain-reaction/alu-pv92-primers/211502.pr,https://www.carolina.com/images/product/large/211502.jpg,"Product Details Primers in cresol red loading solution for PCR amplification of the PV92 locus. For use with Using an Alu Insertion Polymorphism to Study Human Populations kits (items #211230A, #211230AP, #211231A, #211231AP, #211232A, #211232AP). Product Features Materials for 25 student reactions 700 µL"
Biotechnology,Materials & Reagents-Bacterial Strains-Biotech Chemicals-Biotech Culture Media-DNA Markers-Electrophoresis Reagents-Enzymes-Plasmid & Lambda DNA-Protein Analysis Reagents-Primers,211496,Alu TPA Primers Set,1,Call For Pricing,https://www.carolina.com/polymerase-chain-reaction/alu-tpa-primers/211496.pr,https://www.carolina.com/images/product/large/211496.jpg,One set of primers for PCR (polymerase chain reaction) amplification of TPA-25 Alu insertion. Materials (165 µL of each primer) are sufficient for 30 reactions. Note: Not for use with Using an Alu Insertion Polymorphism to Study Human Populations Kit (items #211230A through #211232AP).
Biotechnology,Materials & Reagents-Bacterial Strains-Biotech Chemicals-Biotech Culture Media-DNA Markers-Electrophoresis Reagents-Enzymes-Plasmid & Lambda DNA-Protein Analysis Reagents-Primers,211504,mtDNA Primers Set,1,Call For Pricing,https://www.carolina.com/polymerase-chain-reaction/dnalc-mtdna-primers/211504.pr,https://www.carolina.com/images/product/large/211504.jpg,For use with Mitochondrial DNA Polymorphisms in Human Evolution Kit (items #211236A through #211238AP). One set of primers in cresol red loading solution for PCR (polymerase chain reaction) amplification of a 440-bp sequence within the control region of the mitochondrial DNA. Sufficient materials for 25 student reactions. 700 µL.
Biotechnology,Materials & Reagents-Bacterial Strains-Biotech Chemicals-Biotech Culture Media-DNA Markers-Electrophoresis Reagents-Enzymes-Plasmid & Lambda DNA-Protein Analysis Reagents-Primers,211506,pMCT118 Primers Set,1,Call For Pricing,https://www.carolina.com/polymerase-chain-reaction/pmct118-primers/211506.pr,https://www.carolina.com/images/product/large/211506.jpg,For use with Using Highly Variable Polymorphisms in Forensic Biology and Population Genetics Kit (items #211233 through #211235AP). One set of primers in cresol red loading solution for PCR (polymerase chain reaction) amplification of the pMCT118 locus. Sufficient materials for 25 student reactions. 700 µL.
Biotechnology,Materials & Reagents-Bacterial Strains-Biotech Chemicals-Biotech Culture Media-DNA Markers-Electrophoresis Reagents-Enzymes-Plasmid & Lambda DNA-Protein Analysis Reagents-Primers,211508,PTC Taster Primers Set,1,Call For Pricing,https://www.carolina.com/biotechnology-primers/ptc-tasting-primers-set/211508.pr,https://www.carolina.com/images/product/large/211508_w.jpg,For use with PTC Taster: Using SNP to Predict Bitter Tasting Ability Kit (items #211377 through #211383P). One set of primers in cresol red loading solution for PCR (polymerase chain reaction) amplification of the locus associated with the ability to taste phenylthiocarbamide (PTC). Sufficient materials for 25 student reactions. 700 µL.
Biotechnology,DNA Extraction,211315,Universal DNA Extraction Reagent System,1,Call For Pricing,https://www.carolina.com/dna-extraction-quantification/universal-dna-extraction-reagent-system/211315.pr,https://www.carolina.com/images/product/large/211315_bit.jpg,"Product Details Complete reagent system for extracting DNA from most specimens. Features detailed protocols for extracting DNA from 3 of our most popular specimens: E. coli, Wisconsin Fast Plants®, and Drosophila. Supplies enough reagents for 20 E. coli DNA extractions, 10 four-cotyledon plant DNA extractions, or 60 single-fly DNA preps. Note: Organisms are not included and must be purchased separately. Product Features Uses no hazardous solvents Includes instructions Reagents are stable for 1 year when stored as directed"
Biotechnology,DNA Extraction,211133,Onion DNA Extraction Classroom Kit,1,Call For Pricing,https://www.carolina.com/dna-extraction-quantification/onion-dna-extraction-classroom-kit/211133.pr,https://www.carolina.com/images/product/large/211133.jpg,"Beginning - Easy to perform; requires little or no prior knowledge.Makes the abstract concept of DNA concreteSimple ProcedureA simple procedure for extracting DNA from onions. Kit contains instructions and materials for 15 extractions. The ""How To"" DVD takes you step-by-step through the necessary preparations, performance, and teaching points for this lab."
Biotechnology,DNA Extraction,171093,Biotechnology Kit: DNA Extraction of E. coli,1,Call For Pricing,https://www.carolina.com/dna-extraction-quantification/biotechnology-kit-dna-extraction-of-ecoli/171093.pr,https://www.carolina.com/images/product/large/171093.jpg,"Excellent for all levels of teaching. Demonstrates the DNA extraction process with freeze-dried E. coli cells. Cell walls are broken with a detergent, and the DNA is extracted onto a spooling rod. Allows students to visualize DNA and understand some of its properties. Also illustrates the enormous length and acidic nature of the DNA molecule.Kit is designed for a class of 30 students or 6 separate teacher demonstrations. Requires 1 to 2 class periods to complete. With instructions."
Biotechnology,DNA Extraction,211138EBK,DNA Necklace Digital Resources,1,Call For Pricing,https://www.carolina.com/dna-extraction-quantification/dna-necklace-digital-resources/211138EBK.pr,https://www.carolina.com/images/product/large/211138EBK.jpg,"Use this digital resource package with DNA Necklace or as a stand-alone set of resources. Digital resources may include: Set-up, phenomena, or activity videos Student pre-lab activities Interactive digital lessons and simulations Digital teacher’s manual Downloadable resources Activity supplies spreadsheet Access the resources in your classroom or assign them to your students via Carolina Science Online. This 1-year subscription license is for an individual teaching up to 45 students. Multiple licenses may be required."
Biotechnology,DNA Extraction,154696,Bacterial DNA Extraction Kit: E. coli,1,,https://www.carolina.com/dna-extraction-quantification/bacterial-dna-extraction-kit-e-coli-class-kit/154696.pr,https://www.carolina.com/images/product/large/154696.jpg,
Biotechnology,DNA Extraction,211338,DNALC Strawberry DNA Extraction Kit,1,Call For Pricing,https://www.carolina.com/dna-extraction-quantification/dnalc-strawberry-dna-extraction-kit/211338.pr,https://www.carolina.com/images/product/large/211338.jpg,"Product Details Beginning—Easy to perform; requires little or no prior knowledge. In this exciting activity students are introduced to DNA, literally, by removing it out of a strawberry! Using a technique like those used by scientists, this kit is an easy and fun way to teach DNA and cell structure and function that is appropriate for all grade levels. Product Features No equipment required; just add strawberries—kit includes everything else needed Easy and safe for young students; interesting and informative enough for older students Transforms the abstract concept of DNA into something concrete Complete visual lab procedure complements written protocol Resource section connects the kit activities to authentic lab techniques, real-world careers, historical perspectives, and more Kit designed for 32 students working in pairs Can be stored at room temperature for up to a year Time Requirement Teacher prep, 40 min. Approximately one to two 60-minute lab periods for prelab, investigation, and assessment. Digital Resources Includes 1-year access to digital resources that include a teacher’s manual, student guide, videos, interactive digital lessons, and more. Performance Expectation(s) MS-LS1-2 Crosscutting Concepts Structure and Function Disciplinary Core Ideas HS LS1.A: Structure and Function Science and Engineering Practices Developing and Using Models Learning Objectives Use evidence to construct an explanation that all living things are made of cells, and therefore must contain DNA. Understand cell wall and cell membrane composition. Understand how cell barriers are broken and how to extract DNA from strawberry cells. Develop a model to describe a causal account for the precipitation of DNA and the visualization of microscopic structures within the plant cell. Use a model to describe how the structure of the plant cell wall, cell membrane, and nuclear membranes function together to compartmentalize cell function and to control what enters and leaves the cell. Prerequisite Knowledge and Skills Students should be familiar with the basic structure and function of eukaryotic cell organelles, the fluid mosaic model of the cell membrane, and the packaging and structure of DNA."
Biotechnology,DNA Extraction,211762,DNA Keepsake Kit,1,,https://www.carolina.com/dna-extraction-quantification/dna-keepsake-1-station-kit/211762.pr,https://www.carolina.com/images/product/large/211762.jpg,
Biotechnology,DNA Extraction,211336,DNALC Baggie Cell Model Kit,1,Call For Pricing,https://www.carolina.com/cbs-product%3A211336/dnalc-baggie-cell-model-kit/211336.pr,https://www.carolina.com/images/product/large/211336.jpg,"Grades 5-8. This kit meets many of the National Science Education Standards in life science. Introduce students to the concept of ""form fits function"" by familiarizing them with different kinds of cells, their organelles, and the specific jobs each organelle performs. Students work in pairs to build a model animal cell using common materials. Each cell component is identified to indicate which organelle it represents. Designed for 32 students."
Biotechnology,DNA Extraction,441202,Codon: The DNA Game,1,Call For Pricing,https://www.carolina.com/genetics-classroom-resources/codon-the-dna-game/441202.pr,https://www.carolina.com/images/product/large/441202.jpg,"Student ""scientists"" identify amino acid sequences for key proteins in 5 common human diseases: cancer, AIDS, cystic fibrosis, muscular dystrophy, and diabetes. The game is played by rolling dice and associating codons with the appropriate amino acids. It includes a Genetic Code Dictionary and an informative booklet containing facts about DNA, genes, and human genetic diseases, along with the benefits and social implications of genetic engineering. For 2 to 5 players, age 13 and up.A fun, dice-based matching game for teaching about DNA, amino acids, proteins, and their relation to human diseases."
Biotechnology,DNA Extraction,441206,Carolina Messenger: The RNA Game,1,Call For Pricing,https://www.carolina.com/genetics-classroom-resources/carolina-messenger-the-rna-game/441206.pr,https://www.carolina.com/images/product/large/441206.jpg,"Without messenger RNA (mRNA), your genes are useless. Messenger RNA transfers genetic information from a cell's nucleus to its cytoplasm to direct protein synthesis. Rolling the DNA Dice™, students have fun as they learn how an mRNA copy of genetic DNA information is made. Using simple charts, they discover how to convert DNA codon sequences into mRNA codons. These charts also show students how mRNA codons specify amino acids during protein synthesis on ribosomes. In the end, seemingly complex events are all made easy to understand through the game's DNA Dice™, simple charts, and illustrated educational game book. For 2 to 5 players, age 13 and up.A fun, meaningful way to teach and learn about genes, messenger RNA, and proteins!"
Biotechnology,DNA Extraction,441204,Gene Rummy©: The DNA Card Game©,1,Call For Pricing,https://www.carolina.com/genetics-classroom-resources/gene-rummy-the-dna-card-game/441204.pr,https://www.carolina.com/images/product/large/441204.jpg,"A fun, engaging twist on a classic game, to help students understand the relationship between DNA and proteins. Players compete with each other to manipulate the 4 bases of the genetic code, select codons for the 20 amino acids, and genetically engineer proteins. The game can be played on a number of educational levels to accommodate a wide range of students. Includes unique Gene Rummy© playing cards, genetic code dictionary, score cards, and game booklet. For 2 to 4 players."
Biotechnology,DNA Extraction,154704,Plant Biotechnology: DNA Extraction Kit,1,Call For Pricing,https://www.carolina.com/dna-extraction-quantification/plant-biotechnology-dna-extraction-kit/154704.pr,https://www.carolina.com/images/product/large/154704.jpg,"Intermediate - Easy to perform; requires some basic training in microbiology.Extract DNA from wheat germ! No waiting or taking turns! Designed so a class of 30 students can perform the experiment simultaneously. Wheat germ is ground, the cells are lysed, and cellular contents are released. Extracellular protein is digested by enzyme treatment and heating. The DNA is then spooled on a stirring rod. A hot plate and 70 to 95% alcohol are needed but not included."
Biotechnology,Electrophoresis,214824,HNPCC: Detecting Inherited Forms of Cancer DNA Pack for GelGreen® Kit,1,Call For Pricing,https://www.carolina.com/dna-gel-electrophoresis/hnpcc-detecting-inherited-forms-of-cancer-dna-pack-for-gelgreen-kit/214824.pr,https://www.carolina.com/images/product/large/214824.jpg,This pack is the DNA and DNA ladder refill for the HNPCC: Detecting Inherited Forms of Cancer GelGreen® Kit (item #214821). Pack does not come with any additional instructions or support material. It is designed to be used in conjunction with the kit. Note: DNA stain is not included.
Biotechnology,Electrophoresis,211034EBK,Exploring Electrophoresis Using Forensic DNA Evidence Digital Resources,1,Call For Pricing,https://www.carolina.com/dna-extraction-quantification/exploring-electrophoresis-using-forensic-dna-evidence-digital-resources/211034EBK.pr,https://www.carolina.com/images/product/large/211034EBK.jpg,"Use this digital resource package with Exploring Electrophoresis Using Forensic DNA Evidence or as a stand-alone set of resources. Digital resources may include: Set-up, phenomena, or activity videos Student pre-lab activities Interactive digital lessons and simulations Digital teacher’s manual Downloadable resources Activity supplies spreadsheet Access the resources in your classroom or assign them to your students via Carolina Science Online. This 1-year subscription license is for an individual teaching up to 45 students. Multiple licenses may be required."
Biotechnology,Electrophoresis,211018C,DNA and Marker Only (from 211018),1,Call For Pricing,https://www.carolina.com/biotechnology-plasmid-lambda-dna/dna-and-marker-only-from-211018/211018C.pr,https://www.carolina.com/images/product/large/211018_bit.jpg,"DNA samples and markers for use with Nature’s Dice, A Genetic Screening Simulation Autosomal Recessive Trait Classroom Kit (item #211018)."
Biotechnology,Electrophoresis,211036,Fast Gels Student Kit,1,,https://www.carolina.com/dna-gel-electrophoresis/fast-gels-4-station-student-kit-with-voucher/211036.pr,https://www.carolina.com/images/product/large/211036_bit.jpg,
Biotechnology,Electrophoresis,211712,"HaeIII Enzyme, 40 µL (400 units)",1,Call For Pricing,https://www.carolina.com/biotechnology-enzymes/hae-iii-enzyme-40-ul-400-units/211712.pr,https://www.carolina.com/images/product/large/211712_w.jpg,"HaeIII restriction enzyme cuts DNA at its recognition sequence, regardless of whether the DNA is from a virus, a bacterium, a plant, or an animal."
Biotechnology,Electrophoresis,211004,Exploring Electrophoresis of DNA Kit,1,,https://www.carolina.com/dna-extraction-quantification/exploring-electrophoresis-of-dna-demonstration-kit/211004.pr,https://www.carolina.com/images/product/large/211004_bit.jpg,
Biotechnology,Electrophoresis,211214EBK,PCR Forensics Simulation Digital Resources,1,Call For Pricing,https://www.carolina.com/dna-gel-electrophoresis/pcr-forensics-simulation-digital-resources/211214EBK.pr,https://www.carolina.com/images/product/large/211214EBK.jpg,"Use this digital resource package with PCR Forensics Simulation or as a stand-alone set of resources. Digital resources may include: Set-up, phenomena, or activity videos Student pre-lab activities Interactive digital lessons and simulations Digital teacher’s manual Downloadable resources Activity supplies spreadsheet Access the resources in your classroom or assign them to your students via Carolina Science Online. This 1-year subscription license is for an individual teaching up to 45 students. Multiple licenses may be required."
Biotechnology,Electrophoresis,211173,DNALC Restriction Mapping of Lambda DNA Kit,1,,https://www.carolina.com/dna-gel-electrophoresis/restriction-mapping-of-lambda-dna-kit-with-carolinablu-with-voucher/211173.pr,https://www.carolina.com/images/product/large/211173_bit.jpg,
Biotechnology,Electrophoresis,211185,Restriction Enzyme and DNA 8 Station Kit,1,,https://www.carolina.com/dna-gel-electrophoresis/restriction-enzyme-and-dna-kit-with-carolinablu/211185.pr,https://www.carolina.com/images/product/large/211185.jpg,
Biotechnology,Electrophoresis,211174,Restriction Mapping of Plasmid DNA Kit,1,,https://www.carolina.com/dna-gel-electrophoresis/restriction-mapping-of-plasmid-dna-4-station-kit/211174.pr,https://www.carolina.com/images/product/large/211175_bit.jpg,
Biotechnology,Electrophoresis,211014EBK,Exploring Electrophoresis and Forensics Digital Resources,1,Call For Pricing,https://www.carolina.com/dna-extraction-quantification/exploring-electrophoresis-and-forensics-digital-resources/211014EBK.pr,https://www.carolina.com/images/product/large/211014EBK.jpg,"Use this digital resource package with the Exploring Electrophoresis and Forensics Kit or as a stand-alone set of resources. Digital resources may include: Set-up, phenomena, or activity videos Student pre-lab activities Interactive digital lessons and simulations Digital teacher’s manual Downloadable resources Activity supplies spreadsheet Access the resources in your classroom or assign them to your students via Carolina Science Online. This 1-year subscription license is for an individual teaching up to 45 students. Multiple licenses may be required."
Biotechnology,Electrophoresis,211200EBK,DNALC Forensic DNA Fingerprinting Digital Resources,1,Call For Pricing,https://www.carolina.com/dna-gel-electrophoresis/dnalc-forensic-dna-fingerprinting-digital-resources/211200EBK.pr,https://www.carolina.com/images/product/large/211200EBK.jpg,"Use this digital resource package with DNALC Forensic DNA Fingerprinting or as a stand-alone set of resources. Digital resources may include: Set-up, phenomena, or activity videos Student pre-lab activities Interactive digital lessons and simulations Digital teacher’s manual Downloadable resources Activity supplies spreadsheet Access the resources in your classroom or assign them to your students via Carolina Science Online. This 1-year subscription license is for an individual teaching up to 45 students. Multiple licenses may be required."
Biotechnology,Electrophoresis,211103,DNA Restriction Analysis Kit,1,,https://www.carolina.com/dna-gel-electrophoresis/dna-restriction-analysis-kit-with-ethidium-bromide-with-voucher/211103.pr,https://www.carolina.com/images/product/large/211103_bit.jpg,
Biotechnology,Electrophoresis,211019C,DNA and Marker Only (from 211019),1,Call For Pricing,https://www.carolina.com/biotechnology-plasmid-lambda-dna/dna-and-marker-only-from-211019/211019C.pr,https://www.carolina.com/images/product/large/211018_bit.jpg,"DNA samples and markers for use with Nature’s Dice, A Genetic Screening Simulation Sex-Linked Trait Classroom Kit (item #211019)."
Biotechnology,Electrophoresis,217009,BioBuilder® Golden Bread PCR Electrophoresis Pack,1,Call For Pricing,https://www.carolina.com/dna-gel-electrophoresis/biobuilder-golden-bread-pcr-electrophoresis-pack/217009.pr,https://www.carolina.com/images/product/large/217008.jpg,Required for the BioBuilder® Golden Bread PCR Kit (items #217008 and #217008P) electrophoresis activity. Includes enough materials for 24 students working in 6 groups.
Biotechnology,Electrophoresis,211000,Exploring Electrophoresis of Dyes Kit,1,,https://www.carolina.com/dna-gel-electrophoresis/exploring-electrophoresis-of-dyes-demo-kit/211000.pr,https://www.carolina.com/images/product/large/211000_bit.jpg,
Biotechnology,Electrophoresis,211145,Practice Pipetting Stations Kit,1,Call For Pricing,https://www.carolina.com/dna-gel-electrophoresis/practice-pipetting-stations-kit/211145.pr,https://www.carolina.com/images/product/large/211145_w.jpg,"Master micropipetting with our newly revised kit! Beginning—Easy to perform; requires little or no prior knowledge. Train your students to measure, dispense, and mix liquids accurately with perfection every time. No more waste due to errors and inexperience. Included in this kit are reusable practice gels that will last for years. Use the Practice Gel Chamber (also sold separately, item #211157) to hold the practice gel in place while your students learn to load ideal gels for electrophoresis. The easy-to-follow activities in this kit will prepare your students for success by building their laboratory skills. Kit includes materials for 10 stations, instructions, and 1-year access to digital resources."
Biotechnology,Electrophoresis,211145X,pBLU® Colony Transformation Kit,1,,https://www.carolina.com/gene-expression-advanced-topics/pblu-colony-transformation-teacher-demonstration-kit-with-voucher/211145X.pr,https://www.carolina.com/images/product/large/211146A_w.jpg,
Biotechnology,Electrophoresis,214823,HNPCC: Detecting Inherited Forms of Cancer DNA Pack for CarolinaBLU® Kit,1,Call For Pricing,https://www.carolina.com/dna-gel-electrophoresis/hnpcc-detecting-inherited-forms-of-cancer-dna-pack-for-carolinablu-kit/214823.pr,https://www.carolina.com/images/product/large/214823.jpg,This pack is the DNA and DNA ladder refill for the HNPCC: Detecting Inherited Forms of Cancer CarolinaBLU® Kit (item #214820). Pack does not come with any additional instructions or support material. It is designed to be used in conjunction with the kit. Note: DNA stain is not included.
Biotechnology,Electrophoresis,214820,HNPCC: Detecting Inherited Forms of Cancer,1,,https://www.carolina.com/dna-gel-electrophoresis/hnpcc-detecting-inherited-forms-of-cancer-carolinablu-kit/214820.pr,https://www.carolina.com/images/product/large/214820.jpg,
Biotechnology,Electrophoresis,211147,Introductory Gel Electrophoresis Kit,1,,https://www.carolina.com/dna-extraction-quantification/introductory-gel-electrophoresis-teacher-demonstration-kit/211147.pr,https://www.carolina.com/images/product/large/211148.jpg,
Biotechnology,Electrophoresis,211185EBK,Restriction Enzymes and DNA Digital Resources,1,Call For Pricing,https://www.carolina.com/dna-gel-electrophoresis/restriction-enzymes-and-dna-digital-resources/211185EBK.pr,https://www.carolina.com/images/product/large/211185EBK.jpg,"Use this digital resource package with Restriction Enzymes and DNA or as a stand-alone set of resources. Digital resources may include: Set-up, phenomena, or activity videos Student pre-lab activities Interactive digital lessons and simulations Digital teacher’s manual Downloadable resources Activity supplies spreadsheet Access the resources in your classroom or assign them to your students via Carolina Science Online. This 1-year subscription license is for an individual teaching up to 45 students. Multiple licenses may be required."
Biotechnology,Electrophoresis,211148Y,Restriction Enzyme Cleavage of DNA Kit,1,,https://www.carolina.com/dna-gel-electrophoresis/restriction-enzyme-cleavage-of-dna-4-station-student-kit/211148Y.pr,https://www.carolina.com/images/product/large/211149_bit.jpg,
Biotechnology,Electrophoresis,217426,,1,Call For Pricing,https://www.carolina.com/biotechnology-electrophoresis-reagents/ethidium-bromide-instastain-cards-pack-50/217426.pr,https://www.carolina.com/images/product/large/biotech.jpg,"These convenient cards stain gels easily and rapidly with a minimum of ethidium bromide waste. To stain, simply lay an InstaStain® card on top of a gel and wait 2 minutes. Sold in packs of 10 or 50 cards each. This item is sold and shipped to schools and businesses only. Not available to individuals or residential addresses. For substitution suggestions, please call us at 800.334.5551 (8am to 8pm, ET, Monday-Friday)."
Biotechnology,Electrophoresis,211206,Outbreak! Fingerprinting Virus DNA Kit,1,,https://www.carolina.com/dna-gel-electrophoresis/outbreak-fingerprinting-virus-dna-4-station-kit/211206.pr,https://www.carolina.com/images/product/large/211206.jpg,
Biotechnology,Electrophoresis,211008,Exploring Restriction Analysis and Electrophoresis of DNA Kit,1,,https://www.carolina.com/dna-gel-electrophoresis/exploring-restriction-analysis-and-electrophoresis-of-dna-demonstration-kit/211008.pr,https://www.carolina.com/images/product/large/211008_b_bit.jpg,
Biotechnology,"Models, Simulations & Resources",217100,Carolina® Biotechnology Simulator: Bacterial Transformation (1-Year License),1,,https://www.carolina.com/dna-models-and-simulations/carolina-biotechnology-simulator-bacterial-transformation-1-year-single-user-license/217100.pr,https://www.carolina.com/images/product/large/217100.jpg,
Biotechnology,"Models, Simulations & Resources",216328,"Coronavirus Models, 4""",1,,https://www.carolina.com/dna-models-and-simulations/coronavirus-model-4%22-gray%2Fred/216328.pr,https://www.carolina.com/images/product/large/216328.jpg,
Biotechnology,"Models, Simulations & Resources",171035,Carolina BioKits®: RNA Simulation,1,Call For Pricing,https://www.carolina.com/dna-models-and-simulations/rna-simulation-biokit/171035.pr,https://www.carolina.com/images/product/large/171035.jpg,"For a class of 30. Using color-coded beads, students transcribe the code of heredity held in the nucleotide order of a DNA sense strand to a messenger RNA (mRNA) molecule. After migrating to the ribosome, the mRNA sequence is translated into an amino acid chain via protein synthesis. This kit is recommended for use with our item #171030 Carolina BioKits®: DNA Simulation. Order the RNA Simulation Beads Set (item #171039) for replacement beads."
Biotechnology,"Models, Simulations & Resources",211377EBK,Using a Single-Nucleotide Polymorphism (SNP) to Predict Bitter-Tasting Ability Digital Resources,1,Call For Pricing,https://www.carolina.com/dna-models-and-simulations/using-a-single-nucleotide-polymorphism-snp-to-predict-bitter-tasting-ability-digital-resources/211377EBK.pr,https://www.carolina.com/images/product/large/211377EBK.jpg,"Use this digital resource package with PTC Taster: Using a Single-Nucleotide Polymorphism (SNP) to Predict Bitter-Tasting Ability Kit (item #211377, #211377P, #211381, #211381P, #211383, or #211383P) or as a standalone set of resources. Digital resources may include: Setup, phenomena, or activity videos Student pre-lab activities Interactive digital lessons and simulations Digital teacher's manual Downloadable resources Activity supplies spreadsheet Printable student guide Access the resources in your classroom or assign them to your students via Carolina Science Online®. This 1-year subscription license is for an individual teaching up to 45 students. Multiple licenses may be required."
Biotechnology,"Models, Simulations & Resources",211164,Tour of a Human Cell© Grand Panorama© Cellular Landscape Poster,1,Call For Pricing,https://www.carolina.com/dna-models-and-simulations/tour-of-a-human-cell-grand-panorama-cellular-landscape-poster/211164.pr,https://www.carolina.com/images/product/large/211164.jpg,"A beautiful, engaging, and educational watercolor poster by scientist, author, and artist David Goodsell, PhD, that takes you on a journey from the nucleus to the outer cell membrane. Dr. Goodsell creates cellular landscapes that accurately illustrate the size, shape, and distribution of proteins in their natural environment of the cell. These unique watercolor images connect the molecular world, inferred by X-ray crystallography and NMR spectroscopy, with the cellular world, observed by light and electron microscopy. The Tour of a Human Cell© Grand Panorama© illustrates how DNA in the nucleus is wrapped around histones, which form nucleosomes. RNA polymerase unwraps the DNA and makes mRNA, which is delivered through nuclear pore complexes to ribosomes where antibody proteins are made and delivered into the endoplasmic reticulum. Vesicles carry the protein through the Golgi, and kinesin motor proteins pull the antibodies to the cell membrane—a wonderful example of the immunology of your flu shot. Size, 23"" x 11'."
Biotechnology,"Models, Simulations & Resources",492200D,Biovideo: The Evidence for Evolution DVD,1,Call For Pricing,https://www.carolina.com/evolution/biovideo-the-evidence-for-evolution-dvd/492200D.pr,https://www.carolina.com/images/product/large/492200v_vap.jpg,"Grades 9 - College. An introduction to the theory of evolution and the evidence supporting it. Motion film and graphics present evidence from the fossil record, comparative anatomy, embryology, and geography. Evolution and natural selection are illustrated with present-day examples. 30 minutes."
Biotechnology,"Models, Simulations & Resources",211158,Flu Fight: Immunity & Infection© Panorama Cellular Landscape Poster,1,Call For Pricing,https://www.carolina.com/dna-models-and-simulations/flu-fight-immunity-infection-panorama-cellular-landscape-poster/211158.pr,https://www.carolina.com/images/product/large/211158.jpg,"Flu Fight: Immunity & Infection© is a stunning watercolor poster by scientist, author, and artist David Goodsell, PhD, that explores the molecular mechanisms that protect our bodies from influenza virus infection and the events that transpire when those defenses fail, and infection occurs. Dr. Goodsell creates cellular landscapes that accurately illustrate the size, shape, and distribution of proteins in their natural environment of the cell. These unique watercolor images connect the molecular world, inferred by X-ray crystallography and NMR spectroscopy, with the cellular world, observed by light and electron microscopy. Influenza is a persistent health phenomenon that infects up to 10% of the human population (740 million people) each year. The cellular, watercolor landscapes featured in Flu Fight: Immunity & Infection© will take your students from infection of the ciliated epithelial cells that line the upper respiratory tract, through virus neutralization by antibodies in the mucosal barrier. Influenza—in the absence of antibodies—breaches the barrier and binds in the cell membrane before fusing with the endosomal membrane and finally releasing segmented viral RNA genome into the cytoplasm. Illustrate your discussions about infectious disease and immunity with this beautiful, accurate panorama that identifies key proteins and other molecular structures and explains their functions. Size, 23 x 66"". Enhance your students' conceptual understanding of immunity and infection with the Antibody and Antigen Models (item #211159, sold separately) to actively simulate the antibody binding and specificity illustrated in the panorama."
